high,mid,low,eval,batch_idx,new_instruction,original_instruction,structural_similarity,keyword_similarity
act,lexical,same_polarity_habitual,7,7,stand the wine bottle on the rack,put the wine bottle on the rack,1.0,0.8217624425888062
act,lexical,same_polarity_habitual,7,8,settle the wine bottle on the rack,put the wine bottle on the rack,0.8571428571428572,0.8259854316711426
act,lexical,same_polarity_habitual,7,9,situate the wine bottle on the rack,put the wine bottle on the rack,1.0,0.8217624425888062
act,lexical,same_polarity_habitual,7,10,store the wine bottle on the rack,put the wine bottle on the rack,1.0,0.8217624425888062
act,lexical,same_polarity_habitual,8,1,place the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet,0.8888888888888888,0.8837364315986633
act,lexical,same_polarity_habitual,8,2,set the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet,1.0,0.8874756693840027
act,lexical,same_polarity_habitual,8,3,deposit the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet,0.8888888888888888,0.8837364315986633
act,lexical,same_polarity_habitual,8,4,position the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet,0.8888888888888888,0.8837364315986633
act,lexical,same_polarity_habitual,8,5,rest the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet,1.0,0.8837364315986633
act,lexical,same_polarity_habitual,8,6,stand the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet,0.8888888888888888,0.8837364315986633
act,lexical,same_polarity_habitual,8,7,situate the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet,0.8888888888888888,0.8837364315986633
act,lexical,same_polarity_habitual,8,8,leave the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet,1.0,0.8837364315986633
act,lexical,same_polarity_habitual,8,9,settle the wine bottle on top of the cabinet,put the wine bottle on top of the cabinet,0.8888888888888888,0.8837364315986633
act,lexical,same_polarity_habitual,9,1,activate the stove,turn on the stove,0.7142857142857143,0.6762624979019165
act,lexical,same_polarity_habitual,9,2,start the stove,turn on the stove,0.7142857142857143,0.7041710019111633
act,lexical,same_polarity_habitual,9,3,switch on the stove,turn on the stove,1.0,0.7613118886947632
act,lexical,same_polarity_habitual,9,4,power on the stove,turn on the stove,0.875,0.7080423831939697
act,lexical,same_polarity_habitual,9,5,engage the stove,turn on the stove,0.7142857142857143,0.6941336989402771
act,lexical,same_polarity_habitual,9,6,initiate the stove,turn on the stove,0.7142857142857143,0.6919094324111938
act,lexical,same_polarity_habitual,9,7,fire up the stove,turn on the stove,0.625,0.66595858335495
act,lexical,same_polarity_habitual,9,10,enable the stove,turn on the stove,0.7142857142857143,0.6451496481895447
act,pragmatical,embedded_imperative,0,0,Can you open the middle drawer of the cabinet?,open the middle drawer of the cabinet,0.8235294117647058,1.0
act,pragmatical,embedded_imperative,0,1,Could you open the middle drawer of the cabinet?,open the middle drawer of the cabinet,0.8235294117647058,1.0
act,pragmatical,embedded_imperative,0,2,Would you open the middle drawer of the cabinet?,open the middle drawer of the cabinet,0.8235294117647058,1.0
act,pragmatical,embedded_imperative,0,3,Can you please open the middle drawer of the cabinet?,open the middle drawer of the cabinet,0.7777777777777778,1.0
act,pragmatical,embedded_imperative,0,4,Could you please open the middle drawer of the cabinet?,open the middle drawer of the cabinet,0.7777777777777778,1.0
act,pragmatical,embedded_imperative,0,5,Would you please open the middle drawer of the cabinet?,open the middle drawer of the cabinet,0.7777777777777778,1.0
act,pragmatical,embedded_imperative,0,6,Would you be able to open the middle drawer of the cabinet?,open the middle drawer of the cabinet,0.65,1.0
act,pragmatical,embedded_imperative,0,7,Would you be so kind as to open the middle drawer of the cabinet?,open the middle drawer of the cabinet,0.5909090909090908,1.0
act,pragmatical,embedded_imperative,0,8,Could you just open the middle drawer of the cabinet?,open the middle drawer of the cabinet,0.7777777777777778,1.0
act,pragmatical,embedded_imperative,0,9,Can you go ahead and open the middle drawer of the cabinet?,open the middle drawer of the cabinet,0.7,1.0
act,pragmatical,embedded_imperative,1,0,Could you open the top drawer and put the bowl inside?,open the top drawer and put the bowl inside,0.8571428571428572,1.0
act,pragmatical,embedded_imperative,1,1,Can you open the top drawer and put the bowl inside?,open the top drawer and put the bowl inside,0.8571428571428572,1.0
act,pragmatical,embedded_imperative,1,2,Would you open the top drawer and put the bowl inside?,open the top drawer and put the bowl inside,0.8571428571428572,1.0
act,pragmatical,embedded_imperative,1,3,Could you please open the top drawer and put the bowl inside?,open the top drawer and put the bowl inside,0.8181818181818181,1.0
act,pragmatical,embedded_imperative,1,4,Can you please open the top drawer and put the bowl inside?,open the top drawer and put the bowl inside,0.8181818181818181,1.0
act,pragmatical,embedded_imperative,1,5,Would you please open the top drawer and put the bowl inside?,open the top drawer and put the bowl inside,0.8181818181818181,1.0
act,pragmatical,embedded_imperative,1,6,"Could you open the top drawer and put the bowl inside, please?",open the top drawer and put the bowl inside,0.782608695652174,1.0
act,pragmatical,embedded_imperative,1,7,"Can you open the top drawer and put the bowl inside, please?",open the top drawer and put the bowl inside,0.782608695652174,1.0
act,pragmatical,embedded_imperative,1,8,"Would you open the top drawer and put the bowl inside, please?",open the top drawer and put the bowl inside,0.782608695652174,1.0
act,pragmatical,embedded_imperative,2,1,Could you push the plate to the front of the stove?,push the plate to the front of the stove,0.8571428571428572,1.0
act,pragmatical,embedded_imperative,2,2,Would you push the plate to the front of the stove?,push the plate to the front of the stove,0.8571428571428572,1.0
act,pragmatical,embedded_imperative,2,3,Can you push the plate to the front of the stove?,push the plate to the front of the stove,0.8571428571428572,1.0
act,pragmatical,embedded_imperative,2,4,Could you please push the plate to the front of the stove?,push the plate to the front of the stove,0.8181818181818181,1.0
act,pragmatical,embedded_imperative,2,5,Would you please push the plate to the front of the stove?,push the plate to the front of the stove,0.8181818181818181,1.0
act,pragmatical,embedded_imperative,2,6,Can you please push the plate to the front of the stove?,push the plate to the front of the stove,0.8181818181818181,1.0
act,pragmatical,embedded_imperative,2,7,Would you be able to push the plate to the front of the stove?,push the plate to the front of the stove,0.7083333333333333,1.0
act,pragmatical,embedded_imperative,2,8,Will you push the plate to the front of the stove?,push the plate to the front of the stove,0.8571428571428572,1.0
act,pragmatical,embedded_imperative,2,9,Can you go ahead and push the plate to the front of the stove?,push the plate to the front of the stove,0.75,1.0
act,pragmatical,embedded_imperative,2,10,Would you mind pushing the plate to the front of the stove?,push the plate to the front of the stove,0.8181818181818181,1.0
act,pragmatical,embedded_imperative,3,1,Could you put the bowl on the plate?,put the bowl on the plate,0.8,1.0
act,pragmatical,embedded_imperative,3,2,Can you put the bowl on the plate?,put the bowl on the plate,0.8,1.0
act,pragmatical,embedded_imperative,3,3,Would you put the bowl on the plate?,put the bowl on the plate,0.8,1.0
act,pragmatical,embedded_imperative,3,4,Could you please put the bowl on the plate?,put the bowl on the plate,0.75,1.0
act,pragmatical,embedded_imperative,3,5,Can you please put the bowl on the plate?,put the bowl on the plate,0.75,1.0
act,pragmatical,embedded_imperative,3,6,Would you please put the bowl on the plate?,put the bowl on the plate,0.75,1.0
act,pragmatical,embedded_imperative,3,7,Could you put the bowl on the plate for me?,put the bowl on the plate,0.7058823529411764,1.0
act,pragmatical,embedded_imperative,3,8,Can you put the bowl on the plate for me?,put the bowl on the plate,0.7058823529411764,1.0
act,pragmatical,embedded_imperative,3,9,Would you put the bowl on the plate for me?,put the bowl on the plate,0.7058823529411764,1.0
act,pragmatical,embedded_imperative,3,10,Would you be so kind as to put the bowl on the plate?,put the bowl on the plate,0.55,1.0000001192092896
act,pragmatical,embedded_imperative,4,1,Can you put the bowl on the stove?,put the bowl on the stove,0.8,1.0
act,pragmatical,embedded_imperative,4,2,Could you put the bowl on the stove?,put the bowl on the stove,0.8,1.0
act,pragmatical,embedded_imperative,4,3,Would you put the bowl on the stove?,put the bowl on the stove,0.8,1.0
act,pragmatical,embedded_imperative,4,4,Can you please put the bowl on the stove?,put the bowl on the stove,0.75,1.0
act,pragmatical,embedded_imperative,4,5,Could you please put the bowl on the stove?,put the bowl on the stove,0.75,1.0
act,pragmatical,embedded_imperative,4,6,Would you please put the bowl on the stove?,put the bowl on the stove,0.75,1.0
act,pragmatical,embedded_imperative,4,7,Would you be able to put the bowl on the stove?,put the bowl on the stove,0.6111111111111112,1.0000001192092896
act,pragmatical,embedded_imperative,4,8,Do you think you could put the bowl on the stove?,put the bowl on the stove,0.6666666666666667,1.0000001192092896
act,pragmatical,embedded_imperative,4,10,Would you be so kind as to put the bowl on the stove?,put the bowl on the stove,0.55,1.0000001192092896
act,pragmatical,embedded_imperative,5,0,Can you put the bowl on top of the cabinet?,put the bowl on top of the cabinet,0.8421052631578947,1.0000001192092896
act,pragmatical,embedded_imperative,5,1,Could you put the bowl on top of the cabinet?,put the bowl on top of the cabinet,0.8421052631578947,1.0000001192092896
act,pragmatical,embedded_imperative,5,2,Would you put the bowl on top of the cabinet?,put the bowl on top of the cabinet,0.8421052631578947,1.0000001192092896
act,pragmatical,embedded_imperative,5,3,Can you please put the bowl on top of the cabinet?,put the bowl on top of the cabinet,0.8,1.0000001192092896
act,pragmatical,embedded_imperative,5,4,Could you please put the bowl on top of the cabinet?,put the bowl on top of the cabinet,0.8,1.0000001192092896
act,pragmatical,embedded_imperative,5,5,Would you please put the bowl on top of the cabinet?,put the bowl on top of the cabinet,0.8,1.0000001192092896
act,pragmatical,embedded_imperative,5,6,Would you be able to put the bowl on top of the cabinet?,put the bowl on top of the cabinet,0.6818181818181819,1.0000001192092896
act,pragmatical,embedded_imperative,5,7,Could you possibly put the bowl on top of the cabinet?,put the bowl on top of the cabinet,0.8,1.0000001192092896
act,pragmatical,embedded_imperative,5,9,Can you go ahead and put the bowl on top of the cabinet?,put the bowl on top of the cabinet,0.7272727272727273,1.0000001192092896
act,pragmatical,embedded_imperative,6,1,Can you put the cream cheese in the bowl?,put the cream cheese in the bowl,0.8235294117647058,1.0000001192092896
act,pragmatical,embedded_imperative,6,2,Could you put the cream cheese in the bowl?,put the cream cheese in the bowl,0.8235294117647058,1.0000001192092896
act,pragmatical,embedded_imperative,6,3,Would you put the cream cheese in the bowl?,put the cream cheese in the bowl,0.8235294117647058,1.0000001192092896
act,pragmatical,embedded_imperative,6,4,Can you please put the cream cheese in the bowl?,put the cream cheese in the bowl,0.7777777777777778,1.0000001192092896
act,pragmatical,embedded_imperative,6,5,Could you please put the cream cheese in the bowl?,put the cream cheese in the bowl,0.7777777777777778,1.0000001192092896
act,pragmatical,embedded_imperative,6,6,Would you please put the cream cheese in the bowl?,put the cream cheese in the bowl,0.7777777777777778,1.0000001192092896
act,pragmatical,embedded_imperative,7,0,Could you put the wine bottle on the rack?,put the wine bottle on the rack,0.8235294117647058,1.0000001192092896
act,pragmatical,embedded_imperative,7,1,Would you put the wine bottle on the rack?,put the wine bottle on the rack,0.8235294117647058,1.0000001192092896
act,pragmatical,embedded_imperative,7,2,Can you put the wine bottle on the rack?,put the wine bottle on the rack,0.8235294117647058,1.0000001192092896
